i2,i3,phi2_deg,phi3_deg,t_burn_s,period_k,jitter_v_m_s,mean_N1_N,mean_RK4_N,delta_ppm,R_ppm,Q_ppm,liftoff_pct,skew,N_max_N,N_min_N,A_Mg,touchdowns_per_s,stationaer_10s,arch_F_mean,arch_delta_ppm,arch_liftoff,arch_F_skew,arch_F_max,arch_F_min,arch_peak_ratio
4,15,75.78947368421052,284.2105263157895,5.0,1,1.4904744105592727e-14,6.376303045311396,6.376500221268384,-30.887585447403172,7.412804088985499e-11,-30.92228604854353,21.7,0.6601925562023052,17.508921025088753,0.0,1.7458513330336,10.0,ja,6.376303,-30.9,21.7000,0.660195,17.508960,0.000000,1.745857
4,16,75.78947368421052,303.1578947368421,5.0,1,2.2176704916887502e-14,6.376617548879588,6.376500304243343,18.434702358265703,-2.77272824702511e-11,18.386989139159432,19.0,0.7376927071695053,18.40846569680896,0.0,1.8869231862007305,10.0,ja,6.376618,18.5,19.0000,0.737684,18.408439,0.000000,1.886919
4,17,75.78947368421052,322.1052631578947,5.0,1,0.000260171793494135,6.376642689942323,6.376499658588262,22.377470763310498,0.007183716696595007,22.431012947718873,75.85499999999999,1.7001405530112008,39.54877404944346,0.0,5.202269905033083,10.0,ja,6.376273,-35.6,75.8590,1.700185,39.547538,0.000000,5.202076
4,18,75.78947368421052,341.05263157894734,5.0,2,0.0004601968481416918,6.376569347122041,6.376511476133983,10.875421005303798,1.7607162700995682,9.075666597434218,76.0205,1.7087111243862574,39.76857754948568,0.0,5.2367407746390136,10.0,ja,6.376760,40.8,76.0180,1.708702,39.765409,0.000000,5.236244
5,0,94.73684210526315,0.0,5.0,1,0.00026026480302471233,6.376368513502903,6.376482748657064,-20.62048100027686,-2.7119628277108228,-17.915024568490526,75.9245,1.7038625249281603,39.63743566001994,0.0,5.216174337021867,10.0,ja,6.376562,9.7,75.9245,1.703827,39.639874,0.000000,5.216557
5,1,94.73684210526315,18.94736842105263,5.0,1,0.0003631025755734263,6.376467084877401,6.3764962419912825,-5.161941911699589,-0.6175470698402313,-4.572589019292277,76.02250000000001,1.7087180432740097,39.76451631317494,0.0,5.236103867823247,10.0,ja,6.376611,17.4,76.0190,1.708697,39.763992,0.000000,5.236022
5,2,94.73684210526315,37.89473684210526,5.0,1,0.000382197026609854,6.376928923436372,6.37651999657978,67.26628030600523,3.20755036453518,64.13029978711687,76.06150000000001,1.7110796202124077,39.832664135293705,0.0,5.246791207605066,10.0,ja,6.376701,31.5,76.0650,1.711092,39.827572,0.000000,5.245993
5,3,94.73684210526315,56.84210526315789,5.0,1,0.000604994396072922,6.376443414840842,6.376501059503503,-8.87401539389692,0.12928820328237206,-9.040172925743743,76.0645,1.7111316383925657,39.83418499269089,0.0,5.247029717351351,10.0,ja,6.376247,-39.7,76.0670,1.711158,39.833881,0.000000,5.246982
5,4,94.73684210526315,75.78947368421052,5.0,1,0.0003231893505718231,6.3766449894062465,6.37649967989252,22.73808613589296,-0.07405777397547031,22.788287262054126,76.019,1.7086601716850587,39.76644214300747,0.0,5.2364058877138655,10.0,ja,6.376475,-3.9,76.0205,1.708694,39.770802,0.000000,5.237090
5,5,94.73684210526315,94.73684210526315,5.0,1,0.00031318851548249593,6.376294689830519,6.376495540785264,-32.19794079547262,-0.7123328256443863,-31.498620676752605,75.938,1.7038990725599565,39.64474272693037,0.0,5.21732027396383,10.0,ja,6.376740,37.6,75.9315,1.703836,39.639768,0.000000,5.216540
5,6,94.73684210526315,113.68421052631578,5.0,1,0.00046411688953480485,6.376475319404037,6.376503527670517,-3.8705553147145095,0.5900992229910433,-4.423785223865562,75.805,1.6966192581366975,39.45794976301247,0.0,5.188026309576173,10.0,ja,6.376677,27.8,75.8050,1.696610,39.466405,0.000000,5.189352
5,7,94.73684210526315,132.6315789473684,5.0,1,0.0002975950256774093,6.376532013300073,6.376503772716584,5.020512831833564,0.5526213436362089,4.428853366187038,75.628,1.686963890206057,39.21672647130377,0.0,5.15019626304458,10.0,ja,6.376257,-38.1,75.6325,1.687002,39.220224,0.000000,5.150745
5,8,94.73684210526315,151.57894736842104,5.0,2,2.2168360985209967e-05,6.376721042646568,6.37650016192322,34.665199806629225,-0.009306815071269974,34.63980606102689,26.1305,0.5344103989591467,19.46189653538849,0.0,2.0521283675038795,10.0,ja,6.376723,35.0,26.1300,0.534410,19.461881,0.000000,2.052126
5,9,94.73684210526315,170.52631578947367,5.0,1,1.0116560367201544e-13,6.376736575224577,6.3764999446828865,37.101109476304,-1.5985627138461097e-11,37.10978462951417,22.400000000000002,0.3461044415275682,15.9173545124395,0.0,1.4962525699740448,10.0,ja,6.376737,37.2,22.4000,0.346103,15.917364,0.000000,1.496254
5,10,94.73684210526315,189.4736842105263,5.0,1,2.5968810435372802e-15,6.376319868160167,6.376499944682722,-28.24932797515311,2.673702238202785e-11,-28.24065279617442,15.85,0.21605050211683813,14.641324302682111,0.0,1.296138054211889,10.0,ja,6.376320,-28.2,15.8500,0.216045,14.641292,0.000000,1.296133
5,11,94.73684210526315,208.42105263157893,5.0,1,2.203098814490545e-15,6.376500297960718,6.3765002212679684,0.0467279412581335,6.81511139287932e-11,0.012027405305182702,0.44999999999999996,0.10018006968400475,12.995365757182833,0.0,1.0380092146448414,10.0,ja,6.376500,0.0,0.4500,0.100177,12.995351,0.000000,1.038007
5,12,94.73684210526315,227.36842105263156,5.0,1,1.8735013540549517e-16,6.376500248928666,6.376500248926979,0.03903844824532142,2.2210119121578687e-11,2.6464972907241237e-07,0.0,-0.09186150086764729,11.332125842149066,0.7532393336924014,0.8812726523316369,0.0,ja,6.376500,0.0,0.0000,-0.091852,11.332133,0.753323,0.881287
5,13,94.73684210526315,246.3157894736842,5.0,1,1.3183898417423734e-16,6.376613595827387,6.376499764902908,17.81476160689218,-7.388047586779919e-11,17.85163090712026,10.95,-0.2877004630185015,12.415225469919834,0.0,0.9470282239347342,10.0,ja,6.376614,17.9,10.9500,-0.287701,12.415224,0.000000,0.947028
5,14,94.73684210526315,265.2631578947368,5.0,1,5.169475958410885e-16,6.376317463022186,6.376500082975808,-28.626515771157294,6.854014467773805e-11,-28.639528522144516,15.9,0.21612768046625594,14.642843315056945,0.0,1.2963762746109844,10.0,ja,6.376317,-28.7,15.9000,0.216122,14.642815,0.000000,1.296372
5,15,94.73684210526315,284.2105263157895,5.0,1,5.398459457239824e-15,6.376706330986863,6.376500152122079,32.358031343572634,8.205012159564103e-11,32.334174670085694,17.7,0.6551300628235943,17.520647733660986,0.0,1.7476903840133278,10.0,ja,6.376706,32.3,17.7000,0.655136,17.520706,0.000000,1.747700
5,16,94.73684210526315,303.1578947368421,5.0,1,4.048150703539477e-14,6.376728835293008,6.376500235097486,35.887288168603675,-2.7444351016473033e-11,35.850418806809714,22.35,0.8663047740594958,20.083307800267946,0.0,2.149581714148505,20.0,ja,6.376729,35.9,22.3500,0.866305,20.083316,0.000000,2.149583
5,17,94.73684210526315,322.1052631578947,5.0,1,3.816669202905132e-13,6.376277408624841,6.376499543635036,-34.908080476804116,-1.5844161411572058e-11,-34.836510655527036,24.55,0.9613604460808529,21.308370507201037,0.0,2.3417032082178366,20.0,ja,6.376277,-35.0,24.5500,0.961360,21.308364,0.000000,2.341702
5,18,94.73684210526315,341.05263157894734,5.0,1,0.0002153574344460618,6.376592357800763,6.37649429334104,14.484090137518793,-0.9231458027163107,15.379041750688975,75.762,1.6959647828420223,39.43640720167005,0.0,5.184647879192354,10.0,ja,6.376701,31.5,75.7605,1.695947,39.437633,0.000000,5.184840
6,0,113.68421052631578,0.0,5.0,1,0.0002166307322264971,6.376639747351753,6.3765034990650395,21.915996510927428,0.5921194686048649,21.36725267989104,75.5885,1.6875549973380146,39.227837630857266,0.0,5.151938780029368,10.0,ja,6.376633,20.9,75.5875,1.687548,39.227949,0.000000,5.151956
6,1,113.68421052631578,18.94736842105263,5.0,1,0.0002959999724636009,6.376344351336268,6.376512376504458,-24.409733197342533,1.9626435946029603,-26.350688965686576,75.765,1.6959920420634889,39.43973444245409,0.0,5.185169676539494,10.0,ja,6.376349,-23.7,75.7645,1.695978,39.436317,0.000000,5.184634
6,2,113.68421052631578,37.89473684210526,5.0,1,0.00024978703725386797,6.37646050775242,6.376516156472833,-6.193405093797066,2.6552043622727233,-8.727157596343098,75.85849999999999,1.7001759896643702,39.55021245297302,0.0,5.202495483881913,10.0,ja,6.376423,-12.1,75.8600,1.700178,39.548475,0.000000,5.202223
6,3,113.68421052631578,56.84210526315789,5.0,1,0.000322559104318873,6.376480410401737,6.376481426319261,-3.0721552989157597,-2.899820491828149,-0.1593221239612975,75.889,1.7013857381781026,39.5809719687945,0.0,5.207319370939308,10.0,ja,6.376502,0.3,75.8895,1.701400,39.579768,0.000000,5.207131
6,4,113.68421052631578,75.78947368421052,5.0,1,0.00024419437133479244,6.3768120658527,6.376497341729677,48.93999101378241,-0.3908601194426694,49.35687650329282,75.8665,1.7001771838690216,39.55125834025496,0.0,5.2026595060385725,10.0,ja,6.376557,8.9,75.8705,1.700210,39.548428,0.000000,5.202216
6,5,113.68421052631578,94.73684210526315,5.0,1,0.00046415966360792166,6.376378969025368,6.37649251660383,-18.980784855747558,-1.1367206163839632,-17.807194928486243,75.8065,1.6966584991791975,39.46590270320213,0.0,5.18927353614085,10.0,ja,6.376483,-2.7,75.8050,1.696632,39.465228,0.000000,5.189168
6,6,113.68421052631578,113.68421052631578,5.0,1,0.00026405462568135363,6.376400602878304,6.3765129938239165,-15.588037590673782,2.1245187421085427,-17.625805004695277,75.69550000000001,1.6906770997934994,39.305809832350015,0.0,5.164166836407121,10.0,ja,6.376674,27.3,75.6985,1.690653,39.308364,0.000000,5.164567
6,7,113.68421052631578,132.6315789473684,5.0,1,0.00022822981179357327,6.376119467051331,6.376507745550024,-59.67740118715743,1.2255463283907138,-60.892103613676284,75.54650000000001,1.682332743226884,39.09626623325408,0.0,5.1313049844356735,10.0,ja,6.376494,-0.9,75.5455,1.682309,39.104218,0.000000,5.132552
6,8,113.68421052631578,151.57894736842104,40.0,-1,0.2606249731486323,6.373135094569747,6.373124421783272,-527.7041371055917,-529.3627243926675,1.6737687563774966,35.891,0.645080394122679,24.368940000863816,0.0,2.821679604934339,9.8,nein,6.376751,39.4,37.3210,0.697954,24.363865,0.000000,2.820884
6,9,113.68421052631578,170.52631578947367,5.0,2,0.000729878071503591,6.37665354438988,6.376733156467812,24.079728672316065,36.62351719454626,-12.48523138584401,27.377499999999998,0.1598211267712455,16.631825919686648,0.0,1.6083001520719276,10.0,grenzwertig,6.376652,23.8,27.3805,0.159784,16.631199,0.000000,1.608202
6,10,113.68421052631578,189.4736842105263,5.0,1,2.9292540615344365e-14,6.376251972073119,6.376499626611008,-38.89718919190247,1.4146572688903624e-12,-38.83863214765972,21.9,-0.05208727407536034,14.226237937841676,0.0,1.2310417843396335,10.0,ja,6.376252,-38.9,21.9000,-0.052087,14.226228,0.000000,1.231040
6,11,113.68421052631578,208.42105263157893,5.0,1,2.0886070650760757e-15,6.376386687074981,6.376499903195758,-17.770395204254065,-4.8558110754661694e-11,-17.755213797080227,10.95,-0.28799745394698223,12.414539348172998,0.0,0.9469206223120827,10.0,ja,6.376387,-17.7,10.9500,-0.287998,12.414541,0.000000,0.946921
6,12,113.68421052631578,227.36842105263156,5.0,1,1.7791757650487128e-15,6.37649993085518,6.376499930853564,-0.010843694900946041,6.258090093253741e-11,2.5350658258515295e-07,0.0,-0.27297397237392507,9.462119437136725,2.88221153333749,0.883046567727673,0.0,ja,6.376500,0.0,0.0000,-0.272972,9.462188,2.882135,0.883047
6,13,113.68421052631578,246.3157894736842,5.0,1,1.88260865230383e-15,6.376499446829436,6.376499446830252,-0.08675144128501004,1.614477608121126e-11,-1.2800689527239315e-07,0.0,-0.27297350558516154,9.462126141485424,2.882190454403129,0.8830431595201904,0.0,ja,6.376499,-0.2,0.0000,-0.272972,9.462194,2.882114,0.883043
6,14,113.68421052631578,265.2631578947368,5.0,1,1.7104373473131318e-15,6.376499724593882,6.376499764902558,-0.043190797340762324,1.2795574997113326e-10,-0.00632144223268334,0.44999999999999996,0.10017988307538578,12.99537101232477,0.0,1.0380100387869156,10.0,ja,6.376500,0.0,0.4500,0.100177,12.995356,0.000000,1.038008
6,15,113.68421052631578,284.2105263157895,5.0,1,6.583622536027178e-14,6.376567115545699,6.376499834049038,10.5254521599526,8.091839578052873e-11,10.551477559967262,23.5,0.425135060127158,17.008506919667777,0.0,1.6673734681514585,20.0,ja,6.376567,10.5,23.5000,0.425146,17.008580,0.000000,1.667385
6,16,113.68421052631578,303.1578947368421,5.0,1,3.1183201576467923e-09,6.37684929170178,6.376499917024948,54.777966247801864,1.0123287416179433e-09,54.79097888053245,28.549999999999997,0.7058455935156784,19.29953611514881,0.0,2.0266660574215964,20.0,ja,6.376849,54.7,28.5500,0.705849,19.299563,0.000000,2.026670
6,17,113.68421052631578,322.1052631578947,5.0,1,7.901228804563232e-08,6.376790330507128,6.376499225552943,45.53132708023576,-1.4473284955839314e-06,45.65278039437272,27.950000000000003,0.9017813300232808,20.846929296145966,0.0,2.2693373004227966,20.0,ja,6.376790,45.5,27.9500,0.901780,20.846929,0.000000,2.269337
6,18,113.68421052631578,341.05263157894734,5.0,1,1.009442529564808e-12,6.376335411135396,6.376499861707739,-25.811787752671325,2.602969374758267e-11,-25.79009995182662,21.099999999999998,1.0119267833295684,21.78912163123378,0.0,2.4170974094305304,20.0,ja,6.376335,-25.9,21.1000,1.011928,21.789141,0.000000,2.417100
7,0,132.6315789473684,0.0,5.0,1,9.154037389214054e-10,6.376308111407138,6.376500207439012,-30.093090702319905,5.072960966240839e-10,-30.1256225004627,24.25,1.0119341931764956,21.44168635572745,0.0,2.3626105788014504,10.0,ja,6.376308,-30.1,24.2500,1.011932,21.441655,0.000000,2.362606
7,1,132.6315789473684,18.94736842105263,5.0,1,2.6461471902550215e-13,6.376664212311671,6.376500345731074,25.752734520551645,7.879640987719318e-11,25.698514952904244,21.05,1.011936952214902,21.78970290222746,0.0,2.41718856774523,20.0,ja,6.376664,25.7,21.0500,1.011938,21.789685,0.000000,2.417186
7,2,132.6315789473684,37.89473684210526,5.0,1,1.1073676697836987e-12,6.376450454285732,6.376499709585669,-7.770048501383596,5.4322839125389915e-11,-7.724504028444842,24.55,0.9613628577173888,21.309444806355362,0.0,2.3418716860903883,20.0,ja,6.376450,-7.8,24.5500,0.961363,21.309434,0.000000,2.341870
7,3,132.6315789473684,56.84210526315789,5.0,1,0.00032939869252372744,6.3763207794587276,6.376513520564162,-28.10641280849916,2.0574791544134587,-30.226786706516446,75.634,1.6886917630611218,39.254584990787116,0.0,5.15613345734919,10.0,ja,6.376312,-29.5,75.6325,1.688696,39.251566,0.000000,5.155660
7,4,132.6315789473684,75.78947368421052,5.0,1,0.0003501626490381507,6.376296393139176,6.376492864989198,-31.930817976108614,-1.1688361519541068,-30.81186387862128,75.6645,1.6892711361579626,39.26917127830269,0.0,5.158420964212763,10.0,ja,6.376666,26.0,75.6610,1.689235,39.270643,0.000000,5.158652
7,5,132.6315789473684,94.73684210526315,5.0,1,0.00038988113613558015,6.376320618333123,6.3764882737080075,-28.131681467546333,-1.8780237525071064,-26.29269581814319,75.632,1.6869828883807534,39.2190177868603,0.0,5.150555600542663,10.0,ja,6.376568,10.7,75.6320,1.686946,39.218651,0.000000,5.150498
7,6,132.6315789473684,113.68421052631578,5.0,1,0.00021711558415029447,6.376735975462071,6.376513468566195,37.00705121464985,2.1230631755499494,34.89483194171234,75.5435,1.6822743928029709,39.10369765429296,0.0,5.132470423318898,10.0,ja,6.376228,-42.7,75.5460,1.682318,39.101973,0.000000,5.132200
7,7,132.6315789473684,132.6315789473684,5.0,1,0.0002773091880382411,6.376392018981884,6.376504855145035,-16.934214399320105,0.6963486888071817,-17.695626621456817,75.423,1.6752952058422665,38.923529912953796,0.0,5.104215465059796,10.0,ja,6.376356,-22.6,75.4190,1.675316,38.924708,0.000000,5.104400
7,8,132.6315789473684,151.57894736842104,5.5,2,0.0006305318997241877,6.376098142270897,6.376504097739447,-63.021677895999105,0.5819054771240558,-63.664309346862304,75.24300000000001,1.6659421654466127,38.685918369588826,0.0,5.066951834013772,10.0,ja,6.376019,-75.4,75.2395,1.665927,38.703973,0.000000,5.069783
7,9,132.6315789473684,170.52631578947367,5.0,2,2.892130979148533e-14,6.376253094757981,6.376500110634612,-38.72112318979958,3.7912814806261716e-11,-38.73847355611432,22.6,0.6395675197237098,19.368878408074327,0.0,2.037540721096891,5.0,ja,6.376253,-38.7,22.6000,0.639575,19.368962,0.000000,2.037554
7,10,132.6315789473684,189.4736842105263,5.0,1,0.00035553545576363227,6.376691168402554,6.376498894346009,29.98014624845727,-0.19074540893888062,30.15354136997558,26.709,-0.07880688078689994,13.877315388343456,0.0,1.1763217107101787,10.0,ja,6.376699,31.2,26.7085,-0.078807,13.877269,0.000000,1.176314
7,11,132.6315789473684,208.42105263157893,5.0,1,2.5243696022414497e-14,6.376269112609976,6.3765003872190915,-36.209110017211266,-2.2139386258134174e-11,-36.26983597825096,20.1,-0.0711455455481609,12.770610638555517,0.0,1.0027618032706838,10.0,ja,6.376269,-36.2,20.1000,-0.071142,12.770590,0.000000,1.002759
7,12,132.6315789473684,227.36842105263156,5.0,1,1.2247147740396258e-15,6.376500414880926,6.376500414877286,0.06506405162240728,5.892047524928361e-11,5.708076788098663e-07,0.0,-0.09186145420503429,11.332129702675466,0.7532346962543637,0.8812726120843948,0.0,ja,6.376500,0.0,0.0000,-0.091857,11.332326,0.753054,0.881279
7,13,132.6315789473684,246.3157894736842,5.0,1,1.2177758801357186e-15,6.37649993085518,6.37649993085417,-0.010843694900946041,1.163555603662323e-11,1.5851125878126597e-07,0.0,-0.2729738216300305,9.462110919405927,2.8822023103062575,0.8830417993597915,0.0,ja,6.376500,0.0,0.0000,-0.272972,9.462179,2.882126,0.883042
7,14,132.6315789473684,265.2631578947368,5.0,1,1.4085954624931674e-15,6.376500248928666,6.376500248926891,0.03903844824532142,1.244898396623519e-10,2.78439372850396e-07,0.0,-0.09186157546972729,11.332126012753728,0.7532382725077232,0.8812725163627967,0.0,ja,6.376500,0.0,0.0000,-0.091873,11.332046,0.753223,0.881256
7,15,132.6315789473684,284.2105263157895,5.0,1,2.789435349370706e-15,6.376693391658265,6.376500318073175,30.328810203775525,1.0723102098188945e-10,30.27892810951981,16.25,0.20007122897040355,15.206654296448786,0.0,1.3847964081312294,10.0,ja,6.376693,30.3,16.2500,0.200076,15.206654,0.000000,1.384796
7,16,132.6315789473684,303.1578947368421,5.0,1,7.323308626183689e-14,6.376250590347472,6.376500401048117,-39.11387948387885,3.762988335248364e-11,-39.176774193593275,21.7,0.4864511676190099,17.447364818553037,0.0,1.7361977289348445,10.0,ja,6.376251,-39.0,21.7000,0.486448,17.447321,0.000000,1.736191
7,17,132.6315789473684,322.1052631578947,5.0,1,4.738473668997045e-09,6.376752441243387,6.3764997095858345,39.589311281488946,7.988003734516321e-09,39.63485572851988,24.4,0.7359081957505653,19.200530505269896,0.0,2.011139419002571,10.0,ja,6.376752,39.5,24.4000,0.735900,19.200462,0.000000,2.011129
7,18,132.6315789473684,341.05263157894734,5.0,1,3.75509707703503e-07,6.376274844581969,6.376500346365903,-35.31018866646235,9.950654695963984e-05,-35.36450779171631,25.35,0.913675483954933,20.53995986104378,0.0,2.221196559404654,10.0,ja,6.376275,-35.3,25.3500,0.913675,20.539941,0.000000,2.221194
8,0,151.57894736842104,0.0,5.3,2,0.0008350485436876692,6.376625875400995,6.376575362240567,19.740516112925395,11.790552823603322,7.921769062622433,31.9235,0.78471724071754,22.28984359361048,0.0,2.4956235542398617,15.0,grenzwertig,6.376528,4.4,31.9200,0.784558,22.289807,0.000000,2.495618
8,1,151.57894736842104,18.94736842105263,5.0,1,3.451611217213796e-06,6.3767271446671465,6.376500311335347,35.622154339461055,-0.0010566337050988879,35.57332891078572,25.35,0.9136126713720679,20.540357654330244,0.0,2.221258943672899,10.0,ja,6.376727,35.6,25.3500,0.913611,20.540339,0.000000,2.221256
8,2,151.57894736842104,37.89473684210526,5.0,1,4.131827574527236e-09,6.376208362648822,6.376499681927145,-45.73627400278584,-7.214051815992748e-08,-45.68639195839572,28.000000000000004,0.901705235520131,20.846492939869595,0.0,2.269268868481078,20.0,ja,6.376208,-45.8,28.0000,0.901704,20.846489,0.000000,2.269268
8,3,151.57894736842104,56.84210526315789,5.0,1,4.006864284811229e-14,6.376730531492084,6.376500373390082,36.15329602186275,1.2450752287821303e-10,36.09473880699057,22.400000000000002,0.8662871760887614,20.08430054673857,0.0,2.1497374024525318,20.0,ja,6.376731,36.2,22.4000,0.866287,20.084312,0.000000,2.149739
8,4,151.57894736842104,75.78947368421052,5.0,1,1.428674886727599e-14,6.376303307393035,6.376500290414808,-30.846484272925398,9.945040600299247e-11,-30.89202882038395,21.7,0.660179972215134,17.508662393874342,0.0,1.7458107729748829,10.0,ja,6.376303,-30.9,21.7000,0.660188,17.508698,0.000000,1.745816
8,5,151.57894736842104,94.73684210526315,5.0,2,2.216836098539038e-05,6.376721042646568,6.376500161923223,34.665199806629225,-0.00930681507070411,34.63980606046974,26.1305,0.5344103989591442,19.461896535388433,0.0,2.0521283675038706,10.0,ja,6.376723,35.0,26.1300,0.534410,19.461881,0.000000,2.052126
8,6,151.57894736842104,113.68421052631578,9.200000000000001,6,0.0005254096993775603,6.374909884446936,6.374864100574829,-249.3712150968551,-256.53612804557514,7.180094425915883,36.207,0.6656777944319522,24.34246042403003,0.0,2.8175269229248063,9.5,nein,6.377904,220.2,36.1660,0.663291,24.366180,0.000000,2.821247
8,7,151.57894736842104,132.6315789473684,5.5,2,0.0006303339481739251,6.376417692244077,6.376498874781734,-12.907983364505872,-0.2371892747660646,-12.731520059086554,75.24,1.6658960640282987,38.69759568779244,0.0,5.068783139307212,10.0,ja,6.376070,-67.4,75.2400,1.665919,38.714663,0.000000,5.071460
8,8,151.57894736842104,151.57894736842104,6.5,3,0.0009998106525474781,6.37652785132032,6.3764993481675285,4.367806840641383,-0.1586125830876543,4.470031018864937,75.0905,1.6579965751548997,38.49364468391148,0.0,5.036798350805531,10.0,ja,6.376691,30.0,75.0865,1.657990,38.587152,0.000000,5.051463
8,9,151.57894736842104,170.52631578947367,40.0,-1,0.1977354227400036,6.377190737611857,6.377226433807361,108.32550958294895,113.91058288584507,-5.598086019660381,37.406,0.593446127106248,23.372943964301978,0.0,2.6654816849842353,10.0,nein,6.369135,-1155.0,37.5590,0.595249,23.582831,0.000000,2.698397
8,10,151.57894736842104,189.4736842105263,5.0,2,5.1566632908173204e-12,6.3762573565523,6.376500082975578,-38.05276369490004,6.684255595506962e-11,-38.06577640981133,24.825,0.4502118901337873,18.62405723684687,0.0,1.920733511620304,10.0,ja,6.376257,-38.1,24.8250,0.450203,18.624018,0.000000,1.920727
8,11,151.57894736842104,208.42105263157893,5.0,1,2.3751950516126552e-07,6.376212959341621,6.376500359608661,-45.01539377086525,7.485533175302148e-06,-45.07178970283156,24.9,0.13638153504152803,15.009010926740629,0.0,1.353800819688015,10.0,ja,6.376213,-45.0,24.9000,0.136382,15.009015,0.000000,1.353801
8,12,151.57894736842104,227.36842105263156,5.0,1,5.414071968523615e-15,6.376693341415047,6.376500387219235,30.32093076858779,-7.886714274063769e-11,30.260204784983227,16.25,0.20011123206453998,15.206326532431815,0.0,1.38474500626234,10.0,ja,6.376693,30.3,16.2500,0.200116,15.206331,0.000000,1.384746
8,13,151.57894736842104,246.3157894736842,5.0,1,1.1796119636642288e-16,6.376499974150472,6.376499903195897,-0.004053874184857035,3.47298359512584e-11,0.011127511259844534,0.44999999999999996,0.10017995401290808,12.99536992567464,0.0,1.0380098683720909,10.0,ja,6.376500,0.0,0.4500,0.100177,12.995355,0.000000,1.038008
8,14,151.57894736842104,265.2631578947368,5.0,1,1.5265566588595902e-16,6.376387851691085,6.37650022126847,-17.587753299761147,1.3410950909080637e-10,-17.62245391441257,10.95,-0.28802243206350914,12.414238312396856,0.0,0.9468734121221445,10.0,ja,6.376388,-17.6,10.9500,-0.288023,12.414239,0.000000,0.946874
8,15,151.57894736842104,284.2105263157895,5.0,1,1.3336554083309693e-14,6.376735677337424,6.376500290414269,36.96029756503846,1.1402137587256321e-10,36.91475310212853,20.1,-0.07083369892498091,12.774059463733158,0.0,1.003302668193077,10.0,ja,6.376736,37.0,20.1000,-0.070830,12.774037,0.000000,1.003299
8,16,151.57894736842104,303.1578947368421,5.0,1,6.431476141932624e-08,6.376214727709663,6.376500373402403,-44.73806795855114,2.026961959926909e-06,-44.79662710578421,24.9,0.13639861139088752,15.008899063008696,0.0,1.3537832765637408,10.0,ja,6.376215,-44.7,24.9000,0.136399,15.008902,0.000000,1.353784
8,17,151.57894736842104,322.1052631578947,5.0,2,8.570927769718795e-05,6.376942691289725,6.376936611370274,69.4254355404595,68.52182901613996,0.9534885047539259,27.685,0.36941830907836914,17.518743410760038,0.0,1.7473917369654257,10.0,grenzwertig,6.376917,65.4,27.6850,0.369341,17.496919,0.000000,1.743969
8,18,151.57894736842104,341.05263157894734,5.0,2,5.0491818428061164e-05,6.376450850594227,6.376497030592484,-7.70789708675896,-0.5155618943554897,-7.24221724402298,32.275,0.6726084460515755,21.968663059760587,0.0,2.445254145653663,15.0,ja,6.376459,-6.4,32.2750,0.672627,21.968691,0.000000,2.445259
9,0,170.52631578947367,0.0,5.0,4,0.00020301145091865258,6.376525113035336,6.376497907498384,3.938372984366295,-0.31297688015089237,4.266531318454327,45.5005,0.7645944914194966,23.555007702709602,0.0,2.694033984585525,15.0,ja,6.376569,10.8,45.4980,0.764593,23.556188,0.000000,2.694219
9,1,170.52631578947367,18.94736842105263,5.0,2,1.549085817022927e-05,6.376735267573308,6.376500334147416,36.8960359613418,0.04589660693180277,36.84363301072206,32.2605,0.672522383295233,21.965745843801805,0.0,2.444796650796174,15.0,ja,6.376738,37.3,32.2615,0.672528,21.965646,0.000000,2.444781
9,2,170.52631578947367,37.89473684210526,5.0,1,4.436870596619125e-09,6.376246903148817,6.376499405342743,-39.69212752823623,-7.365978933385227e-09,-39.5988699013786,24.4,0.7358852739714816,19.200355393442027,0.0,2.0111119569422136,10.0,ja,6.376247,-39.7,24.4000,0.735889,19.200400,0.000000,2.011119
9,3,170.52631578947367,56.84210526315789,5.0,1,3.531534960299343e-10,6.3761533688794225,6.376500096805157,-54.36071835308119,8.162572441497391e-11,-54.37589990344446,28.549999999999997,0.7058166444680556,19.297784484316853,0.0,2.026391356436423,20.0,ja,6.376153,-54.4,28.5500,0.705820,19.297814,0.000000,2.026396
9,4,170.52631578947367,75.78947368421052,5.0,1,9.346690088563037e-15,6.376706057099548,6.3765000138297605,32.315078733913104,6.578156300340185e-11,32.31290987018539,17.7,0.655130907376059,17.52036104906414,0.0,1.7476454244592077,10.0,ja,6.376706,32.3,17.7000,0.655137,17.520434,0.000000,1.747657
9,5,170.52631578947367,94.73684210526315,5.0,1,1.0082039370029605e-13,6.376736575224577,6.3764999446828865,37.101109476304,-1.386364123512555e-11,37.10978462951417,22.400000000000002,0.3461044415275682,15.91735451243949,0.0,1.4962525699740432,10.0,ja,6.376737,37.2,22.4000,0.346103,15.917364,0.000000,1.496254
9,6,170.52631578947367,113.68421052631578,5.0,2,0.0007298780714297612,6.376648817008753,6.376735525598422,23.33835313298306,36.995058108744985,-13.598147834753401,27.377499999999998,0.15980308483234013,16.631496019056883,0.0,1.6082484151269318,10.0,grenzwertig,6.376659,24.9,27.3795,0.159806,16.631744,0.000000,1.608287
